iso_issued,issued,iso_expired,expired,eventid,phenomena,significance,hvtec_nwsli,wfo,ugc,name,ph_name,sig_name,url
2020-04-19T06:00:00Z,2020-04-19T06:00:00Z,2020-04-19T12:10:00Z,2020-04-19T12:10:00Z,4,FR,Y,NA,RAH,NCZ025,Frost Advisory,Frost,Advisory,/vtec/#2020-O-NEW-KRAH-FR-Y-0004
2020-05-10T04:00:00Z,2020-05-10T04:00:00Z,2020-05-10T12:00:00Z,2020-05-10T12:00:00Z,2,FZ,W,NA,RAH,NCZ025,Freeze Warning,Freeze,Warning,/vtec/#2020-O-NEW-KRAH-FZ-W-0002
2020-05-20T19:45:00Z,2020-05-20T19:45:00Z,2020-05-22T08:00:00Z,2020-05-22T08:00:00Z,1,FF,A,00000,RAH,NCZ025,Flash Flood Watch,Flash Flood,Watch,/vtec/#2020-O-NEW-KRAH-FF-A-0001
2020-06-11T16:00:00Z,2020-06-11T16:00:00Z,2020-06-12T02:32:00Z,2020-06-12T02:32:00Z,3,FF,A,00000,RAH,NCZ025,Flash Flood Watch,Flash Flood,Watch,/vtec/#2020-O-NEW-KRAH-FF-A-0003
2020-07-19T16:00:00Z,2020-07-19T16:00:00Z,2020-07-20T01:00:00Z,2020-07-20T01:00:00Z,1,HT,Y,NA,RAH,NCZ025,Heat Advisory,Heat,Advisory,/vtec/#2020-O-NEW-KRAH-HT-Y-0001
2020-07-20T16:00:00Z,2020-07-20T16:00:00Z,2020-07-21T01:00:00Z,2020-07-21T01:00:00Z,2,HT,Y,NA,RAH,NCZ025,Heat Advisory,Heat,Advisory,/vtec/#2020-O-NEW-KRAH-HT-Y-0002
2020-07-21T16:00:00Z,2020-07-21T16:00:00Z,2020-07-22T01:00:00Z,2020-07-22T01:00:00Z,3,HT,Y,NA,RAH,NCZ025,Heat Advisory,Heat,Advisory,/vtec/#2020-O-NEW-KRAH-HT-Y-0003
2020-07-22T16:00:00Z,2020-07-22T16:00:00Z,2020-07-23T01:00:00Z,2020-07-23T01:00:00Z,4,HT,Y,NA,RAH,NCZ025,Heat Advisory,Heat,Advisory,/vtec/#2020-O-NEW-KRAH-HT-Y-0004
2020-08-03T18:00:00Z,2020-08-03T18:00:00Z,2020-08-04T12:18:00Z,2020-08-04T12:18:00Z,4,FF,A,00000,RAH,NCZ025,Flash Flood Watch,Flash Flood,Watch,/vtec/#2020-O-NEW-KRAH-FF-A-0004
2020-08-15T09:00:00Z,2020-08-15T09:00:00Z,2020-08-16T01:53:00Z,2020-08-16T01:53:00Z,5,FF,A,00000,RAH,NCZ025,Flash Flood Watch,Flash Flood,Watch,/vtec/#2020-O-NEW-KRAH-FF-A-0005
2020-09-02T16:00:00Z,2020-09-02T16:00:00Z,2020-09-02T23:00:00Z,2020-09-02T23:00:00Z,10,HT,Y,NA,RAH,NCZ025,Heat Advisory,Heat,Advisory,/vtec/#2020-O-NEW-KRAH-HT-Y-0010
2020-09-03T15:00:00Z,2020-09-03T15:00:00Z,2020-09-03T23:00:00Z,2020-09-03T23:00:00Z,11,HT,Y,NA,RAH,NCZ025,Heat Advisory,Heat,Advisory,/vtec/#2020-O-NEW-KRAH-HT-Y-0011
2020-09-17T12:00:00Z,2020-09-17T12:00:00Z,2020-09-18T07:33:00Z,2020-09-18T07:33:00Z,6,FF,A,00000,RAH,NCZ025,Flash Flood Watch,Flash Flood,Watch,/vtec/#2020-O-NEW-KRAH-FF-A-0006
2020-09-27T07:21:00Z,2020-09-27T07:21:00Z,2020-09-27T13:00:00Z,2020-09-27T13:00:00Z,6,FG,Y,NA,RAH,NCZ025,Dense Fog Advisory,Dense Fog,Advisory,/vtec/#2020-O-NEW-KRAH-FG-Y-0006
2020-09-28T09:44:00Z,2020-09-28T09:44:00Z,2020-09-28T14:00:00Z,2020-09-28T14:00:00Z,7,FG,Y,NA,RAH,NCZ025,Dense Fog Advisory,Dense Fog,Advisory,/vtec/#2020-O-NEW-KRAH-FG-Y-0007
2020-10-19T11:28:00Z,2020-10-19T11:28:00Z,2020-10-19T14:00:00Z,2020-10-19T14:00:00Z,8,FG,Y,NA,RAH,NCZ025,Dense Fog Advisory,Dense Fog,Advisory,/vtec/#2020-O-NEW-KRAH-FG-Y-0008
2020-10-21T09:34:00Z,2020-10-21T09:34:00Z,2020-10-21T14:00:00Z,2020-10-21T14:00:00Z,9,FG,Y,NA,RAH,NCZ025,Dense Fog Advisory,Dense Fog,Advisory,/vtec/#2020-O-NEW-KRAH-FG-Y-0009
2020-10-27T02:00:00Z,2020-10-27T02:00:00Z,2020-10-27T13:59:00Z,2020-10-27T13:59:00Z,10,FG,Y,NA,RAH,NCZ025,Dense Fog Advisory,Dense Fog,Advisory,/vtec/#2020-O-NEW-KRAH-FG-Y-0010
2020-10-29T14:00:00Z,2020-10-29T14:00:00Z,2020-10-29T14:21:00Z,2020-10-29T14:21:00Z,3,WI,Y,NA,RAH,NCZ025,Wind Advisory,Wind,Advisory,/vtec/#2020-O-NEW-KRAH-WI-Y-0003
2020-10-29T14:21:00Z,2020-10-29T14:21:00Z,2020-10-29T20:49:00Z,2020-10-29T20:49:00Z,1,HW,W,NA,RAH,NCZ025,High Wind Warning,High Wind,Warning,/vtec/#2020-O-NEW-KRAH-HW-W-0001
2020-11-02T06:00:00Z,2020-11-02T06:00:00Z,2020-11-01T20:35:00Z,2020-11-01T20:35:00Z,1,FZ,A,NA,RAH,NCZ025,Freeze Watch,Freeze,Watch,/vtec/#2020-O-NEW-KRAH-FZ-A-0001
2020-11-02T08:00:00Z,2020-11-02T08:00:00Z,2020-11-02T13:00:00Z,2020-11-02T13:00:00Z,3,FZ,W,NA,RAH,NCZ025,Freeze Warning,Freeze,Warning,/vtec/#2020-O-NEW-KRAH-FZ-W-0003
2020-11-03T08:00:00Z,2020-11-03T08:00:00Z,2020-11-03T13:00:00Z,2020-11-03T13:00:00Z,4,FZ,W,NA,RAH,NCZ025,Freeze Warning,Freeze,Warning,/vtec/#2020-O-NEW-KRAH-FZ-W-0004
2020-11-11T19:21:00Z,2020-11-11T19:21:00Z,2020-11-12T20:33:00Z,2020-11-12T20:33:00Z,7,FF,A,00000,RAH,NCZ025,Flash Flood Watch,Flash Flood,Watch,/vtec/#2020-O-NEW-KRAH-FF-A-0007
2020-11-27T01:46:00Z,2020-11-27T01:46:00Z,2020-11-27T14:00:00Z,2020-11-27T14:00:00Z,14,FG,Y,NA,RAH,NCZ025,Dense Fog Advisory,Dense Fog,Advisory,/vtec/#2020-O-NEW-KRAH-FG-Y-0014
2020-11-30T13:00:00Z,2020-11-30T13:00:00Z,2020-11-30T22:04:00Z,2020-11-30T22:04:00Z,4,WI,Y,NA,RAH,NCZ025,Wind Advisory,Wind,Advisory,/vtec/#2020-O-NEW-KRAH-WI-Y-0004
2020-12-16T05:00:00Z,2020-12-16T05:00:00Z,2020-12-16T14:37:00Z,2020-12-16T14:37:00Z,3,WW,Y,NA,RAH,NCZ025,Winter Weather Advisory,Winter Weather,Advisory,/vtec/#2020-O-NEW-KRAH-WW-Y-0003
2020-12-17T07:57:00Z,2020-12-17T07:57:00Z,2020-12-17T15:00:00Z,2020-12-17T15:00:00Z,15,FG,Y,NA,RAH,NCZ025,Dense Fog Advisory,Dense Fog,Advisory,/vtec/#2020-O-NEW-KRAH-FG-Y-0015
2021-01-02T13:15:00Z,2021-01-02T13:15:00Z,2021-01-02T16:00:00Z,2021-01-02T16:00:00Z,1,FG,Y,NA,RAH,NCZ025,Dense Fog Advisory,Dense Fog,Advisory,/vtec/#2021-O-NEW-KRAH-FG-Y-0001
2021-01-08T06:00:00Z,2021-01-08T06:00:00Z,2021-01-09T02:30:00Z,2021-01-09T02:30:00Z,1,WW,Y,NA,RAH,NCZ025,Winter Weather Advisory,Winter Weather,Advisory,/vtec/#2021-O-NEW-KRAH-WW-Y-0001
2021-01-16T06:27:00Z,2021-01-16T06:27:00Z,2021-01-16T14:00:00Z,2021-01-16T14:00:00Z,3,FG,Y,NA,RAH,NCZ025,Dense Fog Advisory,Dense Fog,Advisory,/vtec/#2021-O-NEW-KRAH-FG-Y-0003
2021-01-28T05:00:00Z,2021-01-28T05:00:00Z,2021-01-28T13:00:00Z,2021-01-28T13:00:00Z,2,WW,Y,NA,RAH,NCZ025,Winter Weather Advisory,Winter Weather,Advisory,/vtec/#2021-O-NEW-KRAH-WW-Y-0002
2021-01-31T00:00:00Z,2021-01-31T00:00:00Z,2021-01-31T17:00:00Z,2021-01-31T17:00:00Z,3,WW,Y,NA,RAH,NCZ025,Winter Weather Advisory,Winter Weather,Advisory,/vtec/#2021-O-NEW-KRAH-WW-Y-0003
2021-02-12T09:01:00Z,2021-02-12T09:01:00Z,2021-02-14T08:41:00Z,2021-02-14T08:41:00Z,5,WW,Y,NA,RAH,NCZ025,Winter Weather Advisory,Winter Weather,Advisory,/vtec/#2021-O-NEW-KRAH-WW-Y-0005
2021-02-18T05:00:00Z,2021-02-18T05:00:00Z,2021-02-18T17:50:00Z,2021-02-18T17:50:00Z,4,WS,W,NA,RAH,NCZ025,Winter Storm Warning,Winter Storm,Warning,/vtec/#2021-O-NEW-KRAH-WS-W-0004
2021-02-18T05:00:00Z,2021-02-18T05:00:00Z,2021-02-17T08:13:00Z,2021-02-17T08:13:00Z,2,WS,A,NA,RAH,NCZ025,Winter Storm Watch,Winter Storm,Watch,/vtec/#2021-O-NEW-KRAH-WS-A-0002
2021-02-18T17:50:00Z,2021-02-18T17:50:00Z,2021-02-19T12:00:00Z,2021-02-19T12:00:00Z,6,WW,Y,NA,RAH,NCZ025,Winter Weather Advisory,Winter Weather,Advisory,/vtec/#2021-O-NEW-KRAH-WW-Y-0006
2021-03-27T10:39:00Z,2021-03-27T10:39:00Z,2021-03-27T14:00:00Z,2021-03-27T14:00:00Z,5,FG,Y,NA,RAH,NCZ025,Dense Fog Advisory,Dense Fog,Advisory,/vtec/#2021-O-NEW-KRAH-FG-Y-0005
2021-03-30T08:00:00Z,2021-03-30T08:00:00Z,2021-03-30T12:00:00Z,2021-03-30T12:00:00Z,1,FR,Y,NA,RAH,NCZ025,Frost Advisory,Frost,Advisory,/vtec/#2021-O-NEW-KRAH-FR-Y-0001
2021-04-02T06:00:00Z,2021-04-02T06:00:00Z,2021-04-01T07:49:00Z,2021-04-01T07:49:00Z,1,FZ,A,NA,RAH,NCZ025,Freeze Watch,Freeze,Watch,/vtec/#2021-O-NEW-KRAH-FZ-A-0001
2021-04-02T06:00:00Z,2021-04-02T06:00:00Z,2021-04-02T13:00:00Z,2021-04-02T13:00:00Z,1,FZ,W,NA,RAH,NCZ025,Freeze Warning,Freeze,Warning,/vtec/#2021-O-NEW-KRAH-FZ-W-0001
2021-04-03T06:00:00Z,2021-04-03T06:00:00Z,2021-04-03T13:00:00Z,2021-04-03T13:00:00Z,1,HZ,W,NA,RAH,NCZ025,Hard Freeze Warning,Hard Freeze,Warning,/vtec/#2021-O-NEW-KRAH-HZ-W-0001
2021-04-04T06:00:00Z,2021-04-04T06:00:00Z,2021-04-04T13:00:00Z,2021-04-04T13:00:00Z,2,FR,Y,NA,RAH,NCZ025,Frost Advisory,Frost,Advisory,/vtec/#2021-O-NEW-KRAH-FR-Y-0002
2021-04-21T18:00:00Z,2021-04-21T18:00:00Z,2021-04-21T07:22:00Z,2021-04-21T07:22:00Z,1,FW,A,NA,RAH,NCZ025,Fire Weather Watch,Red Flag,Watch,/vtec/#2021-O-NEW-KRAH-FW-A-0001
2021-04-21T18:00:00Z,2021-04-21T18:00:00Z,2021-04-22T00:00:00Z,2021-04-22T00:00:00Z,1,FW,W,NA,RAH,NCZ025,Red Flag Warning,Red Flag,Warning,/vtec/#2021-O-NEW-KRAH-FW-W-0001
2021-04-22T08:00:00Z,2021-04-22T08:00:00Z,2021-04-22T12:00:00Z,2021-04-22T12:00:00Z,2,FZ,W,NA,RAH,NCZ025,Freeze Warning,Freeze,Warning,/vtec/#2021-O-NEW-KRAH-FZ-W-0002
2021-04-23T07:00:00Z,2021-04-23T07:00:00Z,2021-04-23T13:00:00Z,2021-04-23T13:00:00Z,4,FR,Y,NA,RAH,NCZ025,Frost Advisory,Frost,Advisory,/vtec/#2021-O-NEW-KRAH-FR-Y-0004
2021-04-30T14:00:00Z,2021-04-30T14:00:00Z,2021-04-30T23:00:00Z,2021-04-30T23:00:00Z,2,FW,W,NA,RAH,NCZ025,Red Flag Warning,Red Flag,Warning,/vtec/#2021-O-NEW-KRAH-FW-W-0002
2021-04-30T16:00:00Z,2021-04-30T16:00:00Z,2021-04-30T07:25:00Z,2021-04-30T07:25:00Z,2,FW,A,NA,RAH,NCZ025,Fire Weather Watch,Red Flag,Watch,/vtec/#2021-O-NEW-KRAH-FW-A-0002
2021-06-03T18:16:00Z,2021-06-03T18:16:00Z,2021-06-04T07:31:00Z,2021-06-04T07:31:00Z,2,FF,A,00000,RAH,NCZ025,Flash Flood Watch,Flash Flood,Watch,/vtec/#2021-O-NEW-KRAH-FF-A-0002
2021-07-08T10:00:00Z,2021-07-08T10:00:00Z,2021-07-08T22:00:00Z,2021-07-08T22:00:00Z,4,FF,A,00000,RAH,NCZ025,Flash Flood Watch,Flash Flood,Watch,/vtec/#2021-O-NEW-KRAH-FF-A-0004
2021-07-30T15:00:00Z,2021-07-30T15:00:00Z,2021-07-30T23:00:00Z,2021-07-30T23:00:00Z,1,HT,Y,NA,RAH,NCZ025,Heat Advisory,Heat,Advisory,/vtec/#2021-O-NEW-KRAH-HT-Y-0001
2021-08-08T06:02:00Z,2021-08-08T06:02:00Z,2021-08-08T13:00:00Z,2021-08-08T13:00:00Z,6,FG,Y,NA,RAH,NCZ025,Dense Fog Advisory,Dense Fog,Advisory,/vtec/#2021-O-NEW-KRAH-FG-Y-0006
2021-08-11T15:00:00Z,2021-08-11T15:00:00Z,2021-08-11T23:00:00Z,2021-08-11T23:00:00Z,2,HT,Y,NA,RAH,NCZ025,Heat Advisory,Heat,Advisory,/vtec/#2021-O-NEW-KRAH-HT-Y-0002
2021-08-12T16:00:00Z,2021-08-12T16:00:00Z,2021-08-12T23:00:00Z,2021-08-12T23:00:00Z,3,HT,Y,NA,RAH,NCZ025,Heat Advisory,Heat,Advisory,/vtec/#2021-O-NEW-KRAH-HT-Y-0003
2021-08-13T16:00:00Z,2021-08-13T16:00:00Z,2021-08-13T23:00:00Z,2021-08-13T23:00:00Z,4,HT,Y,NA,RAH,NCZ025,Heat Advisory,Heat,Advisory,/vtec/#2021-O-NEW-KRAH-HT-Y-0004
2021-08-14T16:00:00Z,2021-08-14T16:00:00Z,2021-08-14T22:00:00Z,2021-08-14T22:00:00Z,5,HT,Y,NA,RAH,NCZ025,Heat Advisory,Heat,Advisory,/vtec/#2021-O-NEW-KRAH-HT-Y-0005
2021-11-05T06:00:00Z,2021-11-05T06:00:00Z,2021-11-04T15:11:00Z,2021-11-04T15:11:00Z,5,FR,Y,NA,RAH,NCZ025,Frost Advisory,Frost,Advisory,/vtec/#2021-O-NEW-KRAH-FR-Y-0005
2021-11-05T06:00:00Z,2021-11-05T06:00:00Z,2021-11-05T13:23:00Z,2021-11-05T13:23:00Z,4,FZ,W,NA,RAH,NCZ025,Freeze Warning,Freeze,Warning,/vtec/#2021-O-NEW-KRAH-FZ-W-0004
2021-11-05T06:00:00Z,2021-11-05T06:00:00Z,2021-11-04T07:13:00Z,2021-11-04T07:13:00Z,2,FZ,A,NA,RAH,NCZ025,Freeze Watch,Freeze,Watch,/vtec/#2021-O-NEW-KRAH-FZ-A-0002
2021-12-18T08:28:00Z,2021-12-18T08:28:00Z,2021-12-18T14:56:00Z,2021-12-18T14:56:00Z,10,FG,Y,NA,RAH,NCZ025,Dense Fog Advisory,Dense Fog,Advisory,/vtec/#2021-O-NEW-KRAH-FG-Y-0010
2021-12-25T14:00:00Z,2021-12-25T14:00:00Z,2021-12-25T21:00:00Z,2021-12-25T21:00:00Z,1,WI,Y,NA,RAH,NCZ025,Wind Advisory,Wind,Advisory,/vtec/#2021-O-NEW-KRAH-WI-Y-0001
2022-01-03T05:00:00Z,2022-01-03T05:00:00Z,2022-01-03T15:00:00Z,2022-01-03T15:00:00Z,1,FA,A,00000,RAH,NCZ025,Flood Watch,Flood,Watch,/vtec/#2022-O-NEW-KRAH-FA-A-0001
2022-01-03T09:00:00Z,2022-01-03T09:00:00Z,2022-01-03T20:18:00Z,2022-01-03T20:18:00Z,1,WI,Y,NA,RAH,NCZ025,Wind Advisory,Wind,Advisory,/vtec/#2022-O-NEW-KRAH-WI-Y-0001
2022-01-16T05:00:00Z,2022-01-16T05:00:00Z,2022-01-17T02:06:00Z,2022-01-17T02:06:00Z,1,WS,W,NA,RAH,NCZ025,Winter Storm Warning,Winter Storm,Warning,/vtec/#2022-O-NEW-KRAH-WS-W-0001
2022-01-16T05:00:00Z,2022-01-16T05:00:00Z,2022-01-15T08:43:00Z,2022-01-15T08:43:00Z,1,WS,A,NA,RAH,NCZ025,Winter Storm Watch,Winter Storm,Watch,/vtec/#2022-O-NEW-KRAH-WS-A-0001
2022-01-17T02:06:00Z,2022-01-17T02:06:00Z,2022-01-17T14:00:00Z,2022-01-17T14:00:00Z,3,WW,Y,NA,RAH,NCZ025,Winter Weather Advisory,Winter Weather,Advisory,/vtec/#2022-O-NEW-KRAH-WW-Y-0003
2022-01-20T21:00:00Z,2022-01-20T21:00:00Z,2022-01-22T09:00:00Z,2022-01-22T09:00:00Z,4,WW,Y,NA,RAH,NCZ025,Winter Weather Advisory,Winter Weather,Advisory,/vtec/#2022-O-NEW-KRAH-WW-Y-0004
2022-01-21T00:00:00Z,2022-01-21T00:00:00Z,2022-01-20T09:14:00Z,2022-01-20T09:14:00Z,2,WS,A,NA,RAH,NCZ025,Winter Storm Watch,Winter Storm,Watch,/vtec/#2022-O-NEW-KRAH-WS-A-0002
2022-01-29T02:00:00Z,2022-01-29T02:00:00Z,2022-01-29T14:00:00Z,2022-01-29T14:00:00Z,5,WW,Y,NA,RAH,NCZ025,Winter Weather Advisory,Winter Weather,Advisory,/vtec/#2022-O-NEW-KRAH-WW-Y-0005
2022-02-07T09:00:00Z,2022-02-07T09:00:00Z,2022-02-07T15:00:00Z,2022-02-07T15:00:00Z,6,WW,Y,NA,RAH,NCZ025,Winter Weather Advisory,Winter Weather,Advisory,/vtec/#2022-O-NEW-KRAH-WW-Y-0006
2022-02-18T03:00:00Z,2022-02-18T03:00:00Z,2022-02-18T11:03:00Z,2022-02-18T11:03:00Z,2,WI,Y,NA,RAH,NCZ025,Wind Advisory,Wind,Advisory,/vtec/#2022-O-NEW-KRAH-WI-Y-0002
2022-02-25T12:34:00Z,2022-02-25T12:34:00Z,2022-02-25T16:18:00Z,2022-02-25T16:18:00Z,2,FG,Y,NA,RAH,NCZ025,Dense Fog Advisory,Dense Fog,Advisory,/vtec/#2022-O-NEW-KRAH-FG-Y-0002
2022-03-07T15:00:00Z,2022-03-07T15:00:00Z,2022-03-07T23:48:00Z,2022-03-07T23:48:00Z,3,WI,Y,NA,RAH,NCZ025,Wind Advisory,Wind,Advisory,/vtec/#2022-O-NEW-KRAH-WI-Y-0003
2022-03-26T14:03:00Z,2022-03-26T14:03:00Z,2022-03-27T00:06:00Z,2022-03-27T00:06:00Z,1,FW,W,NA,RAH,NCZ025,Red Flag Warning,Red Flag,Warning,/vtec/#2022-O-NEW-KRAH-FW-W-0001
2022-04-02T07:00:00Z,2022-04-02T07:00:00Z,2022-04-02T12:00:00Z,2022-04-02T12:00:00Z,1,FR,Y,NA,RAH,NCZ025,Frost Advisory,Frost,Advisory,/vtec/#2022-O-NEW-KRAH-FR-Y-0001
2022-04-04T07:00:00Z,2022-04-04T07:00:00Z,2022-04-04T13:00:00Z,2022-04-04T13:00:00Z,2,FR,Y,NA,RAH,NCZ025,Frost Advisory,Frost,Advisory,/vtec/#2022-O-NEW-KRAH-FR-Y-0002
2022-04-10T07:00:00Z,2022-04-10T07:00:00Z,2022-04-10T13:00:00Z,2022-04-10T13:00:00Z,4,FR,Y,NA,RAH,NCZ025,Frost Advisory,Frost,Advisory,/vtec/#2022-O-NEW-KRAH-FR-Y-0004
2022-04-20T06:00:00Z,2022-04-20T06:00:00Z,2022-04-20T12:26:00Z,2022-04-20T12:26:00Z,5,FR,Y,NA,RAH,NCZ025,Frost Advisory,Frost,Advisory,/vtec/#2022-O-NEW-KRAH-FR-Y-0005
2022-05-01T09:16:00Z,2022-05-01T09:16:00Z,2022-05-01T13:04:00Z,2022-05-01T13:04:00Z,4,FG,Y,NA,RAH,NCZ025,Dense Fog Advisory,Dense Fog,Advisory,/vtec/#2022-O-NEW-KRAH-FG-Y-0004
2022-06-13T16:00:00Z,2022-06-13T16:00:00Z,2022-06-14T00:00:00Z,2022-06-14T00:00:00Z,1,HT,Y,NA,RAH,NCZ025,Heat Advisory,Heat,Advisory,/vtec/#2022-O-NEW-KRAH-HT-Y-0001
2022-06-14T16:00:00Z,2022-06-14T16:00:00Z,2022-06-14T16:47:00Z,2022-06-14T16:47:00Z,1,EH,W,NA,RAH,NCZ025,Excessive Heat Warning,Excessive Heat,Warning,/vtec/#2022-O-NEW-KRAH-EH-W-0001
2022-06-14T16:00:00Z,2022-06-14T16:00:00Z,2022-06-13T19:12:00Z,2022-06-13T19:12:00Z,1,EH,A,NA,RAH,NCZ025,Excessive Heat Watch,Excessive Heat,Watch,/vtec/#2022-O-NEW-KRAH-EH-A-0001
2022-06-14T16:47:00Z,2022-06-14T16:47:00Z,2022-06-14T21:10:00Z,2022-06-14T21:10:00Z,2,HT,Y,NA,RAH,NCZ025,Heat Advisory,Heat,Advisory,/vtec/#2022-O-NEW-KRAH-HT-Y-0002
2022-06-30T09:00:00Z,2022-06-30T09:00:00Z,2022-06-30T13:00:00Z,2022-06-30T13:00:00Z,6,FG,Y,NA,RAH,NCZ025,Dense Fog Advisory,Dense Fog,Advisory,/vtec/#2022-O-NEW-KRAH-FG-Y-0006
2022-07-06T15:00:00Z,2022-07-06T15:00:00Z,2022-07-07T00:00:00Z,2022-07-07T00:00:00Z,5,HT,Y,NA,RAH,NCZ025,Heat Advisory,Heat,Advisory,/vtec/#2022-O-NEW-KRAH-HT-Y-0005
2022-07-07T15:00:00Z,2022-07-07T15:00:00Z,2022-07-07T23:00:00Z,2022-07-07T23:00:00Z,2,EH,W,NA,RAH,NCZ025,Excessive Heat Warning,Excessive Heat,Warning,/vtec/#2022-O-NEW-KRAH-EH-W-0002
2022-07-07T15:00:00Z,2022-07-07T15:00:00Z,2022-07-07T12:57:00Z,2022-07-07T12:57:00Z,6,HT,Y,NA,RAH,NCZ025,Heat Advisory,Heat,Advisory,/vtec/#2022-O-NEW-KRAH-HT-Y-0006
2022-07-08T15:00:00Z,2022-07-08T15:00:00Z,2022-07-08T22:00:00Z,2022-07-08T22:00:00Z,7,HT,Y,NA,RAH,NCZ025,Heat Advisory,Heat,Advisory,/vtec/#2022-O-NEW-KRAH-HT-Y-0007
2022-07-21T16:00:00Z,2022-07-21T16:00:00Z,2022-07-21T20:50:00Z,2022-07-21T20:50:00Z,8,HT,Y,NA,RAH,NCZ025,Heat Advisory,Heat,Advisory,/vtec/#2022-O-NEW-KRAH-HT-Y-0008
2022-09-29T15:07:00Z,2022-09-29T15:07:00Z,2022-10-01T03:23:00Z,2022-10-01T03:23:00Z,1009,TR,W,NA,RAH,NCZ025,Tropical Storm Warning,Tropical Storm,Warning,/vtec/#2022-O-NEW-KRAH-TR-W-1009
2022-09-30T10:00:00Z,2022-09-30T10:00:00Z,2022-10-01T05:51:00Z,2022-10-01T05:51:00Z,3,FA,A,00000,RAH,NCZ025,Flood Watch,Flood,Watch,/vtec/#2022-O-NEW-KRAH-FA-A-0003
