"","date","is_heat","air_temp_min","pressure_min","solar_min","dewpoint_min","humidity_min","wind_10m_min","wind_2m_min","wbgt_min","hi_min","air_temp_max","pressure_max","solar_max","dewpoint_max","humidity_max","wind_10m_max","wind_2m_max","wbgt_max","hi_max","air_temp_mean","pressure_mean","solar_mean","dewpoint_mean","humidity_mean","wind_10m_mean","wind_2m_mean","wbgt_mean","hi_mean","air_temp_var","pressure_var","solar_var","dewpoint_var","humidity_var","wind_10m_var","wind_2m_var","wbgt_var","hi_var","lag3_air_temp_min","lag3_pressure_min","lag3_solar_min","lag3_dewpoint_min","lag3_humidity_min","lag3_wind_10m_min","lag3_wind_2m_min","lag3_wbgt_min","lag3_hi_min","lag3_air_temp_max","lag3_pressure_max","lag3_solar_max","lag3_dewpoint_max","lag3_humidity_max","lag3_wind_10m_max","lag3_wind_2m_max","lag3_wbgt_max","lag3_hi_max","lag3_air_temp_mean","lag3_pressure_mean","lag3_solar_mean","lag3_dewpoint_mean","lag3_humidity_mean","lag3_wind_10m_mean","lag3_wind_2m_mean","lag3_wbgt_mean","lag3_hi_mean","lag3_air_temp_var","lag3_pressure_var","lag3_solar_var","lag3_dewpoint_var","lag3_humidity_var","lag3_wind_10m_var","lag3_wind_2m_var","lag3_wbgt_var","lag3_hi_var","lag5_air_temp_min","lag5_pressure_min","lag5_solar_min","lag5_dewpoint_min","lag5_humidity_min","lag5_wind_10m_min","lag5_wind_2m_min","lag5_wbgt_min","lag5_hi_min","lag5_air_temp_max","lag5_pressure_max","lag5_solar_max","lag5_dewpoint_max","lag5_humidity_max","lag5_wind_10m_max","lag5_wind_2m_max","lag5_wbgt_max","lag5_hi_max","lag5_air_temp_mean","lag5_pressure_mean","lag5_solar_mean","lag5_dewpoint_mean","lag5_humidity_mean","lag5_wind_10m_mean","lag5_wind_2m_mean","lag5_wbgt_mean","lag5_hi_mean","lag5_air_temp_var","lag5_pressure_var","lag5_solar_var","lag5_dewpoint_var","lag5_humidity_var","lag5_wind_10m_var","lag5_wind_2m_var","lag5_wbgt_var","lag5_hi_var"
"1134",2012-07-07,TRUE,76.1,1010.2,0,60.1,26.1,0.45,0.284662659712577,72.32,77.1,101.2,1016.5,891,74.5,87.2,2.43,2.14428911704138,90.58,102.1,87.1689814814815,1013.77083333333,289.180555555556,68.5203703703704,59.3111111111111,1.52898148148148,1.18448615426185,81.2152314814815,90.0958333333333,86.4434519810508,1.91119186046512,102608.241666667,20.6843273040482,521.795875968992,0.2210612833764,0.267072239692627,38.3923859926787,81.5636569767442,74.7,1009,0,60.6,25.2,0.02,0.284662659712577,70.22,75.6,102.9,1016,951,74.6,81.7,4.09,3.48198028311001,97.38,104.6,85.6712962962963,1012.75694444444,278.608024691358,67.5867283950617,57.2478395061728,1.54941358024691,1.17337248829819,80.4508024691358,88.6086419753086,60.1836879615319,1.56835973724885,104591.654464098,4.69775249489572,218.208619745454,0.303184508748831,0.19385333323625,56.5566370675673,72.4842219550823,73.8,1009,0,60.6,25.2,0.02,0.284662659712577,69.73,74.7,102.9,1016.9,951,74.6,86.2,4.09,3.48198028311001,97.38,104.6,85.5049074074074,1013.26296296296,281.517592592593,67.1207407407407,56.7467592592593,1.48451851851852,1.1452315975872,80.2776944444444,88.1222222222222,60.1044522620396,1.96841382624515,105342.776335256,5.47562132289843,233.459322203343,0.423724883808739,0.260016516666017,57.2750303606735,70.9067902378746
"1135",2012-07-08,TRUE,79,1007.5,0,57.8,22.2,0.92,0.821977494865863,72.03,80.9,103.9,1015.2,916,67.9,64.1,2.76,2.41232525667155,93.27,104.5,91.2916666666667,1011.9662037037,295.550925925926,64.3097222222222,43.6787037037037,2.06046296296296,1.69446903086167,81.5719444444444,93.3666666666667,71.1196511627907,3.17945714900947,109613.029952627,8.83092829457364,202.052567614126,0.194748621877692,0.111675725587001,46.9023803875969,63.5257674418605,74.7,1009,0,60.1,25.2,0.02,0.284662659712577,70.63,75.6,102.9,1016.5,951,74.6,87.2,4.09,3.48198028311001,97.38,104.6,86.5382716049383,1012.89737654321,298.237654320988,67.991512345679,57.7162037037037,1.55712962962963,1.1805215057425,81.1165895061728,89.5297839506173,75.7529688782033,2.04365616711508,113917.043896808,9.59570837388135,343.61731044994,0.293510449939894,0.227453181956915,56.3300432191787,83.7799925343943,73.8,1009,0,60.1,25.2,0.02,0.284662659712577,70.22,74.7,102.9,1016.9,951,74.6,87.2,4.09,3.48198028311001,97.38,104.6,85.8162037037037,1013.25342592593,280.590740740741,67.6212962962963,57.9016666666667,1.44828703703704,1.10679896304041,80.5630740740741,88.5444444444444,68.027160736965,2.04549334946624,103873.202138468,8.8652365015618,308.36346339203,0.338863884169155,0.229858642308499,53.3772858147118,75.5947605807847
"1136",2012-07-09,FALSE,80,1008.1,0,61.8,31.8,0.28,0.392757515115882,73.85,83.2,98.3,1013.6,897,78.5,91.8,2.74,2.33267138770695,97.66,104.6,87.9986111111111,1010.82314814815,266.842592592593,68.7375,54.6532407407407,1.62560185185185,1.2768629233811,82.314212962963,92.5810185185185,24.8525096899225,1.29201981050818,96663.993712317,20.8196569767442,179.694128983635,0.511682426787252,0.290261909391033,54.1688096102498,35.6441496554694,74.7,1007.5,0,57.8,22.2,0.02,0.284662659712577,71.05,75.6,103.9,1016.5,951,74.6,87.2,2.77,2.41232525667155,97.38,104.5,88.1467592592593,1012.76898148148,295.125,67.020987654321,53.7922839506173,1.63740740740741,1.27910476520202,81.5325617283951,90.8881172839506,81.018876652928,2.7159915421604,110251.942619784,14.6479977865552,382.583464327285,0.33576482912588,0.254788011602449,54.5937798261683,80.4041089692217,74.7,1007.5,0,57.8,22.2,0.02,0.284662659712577,70.22,75.6,103.9,1016.5,951,74.6,87.2,4.09,3.48198028311001,97.38,104.6,87.0949074074074,1012.80157407407,284.111111111111,67.1180555555556,54.9466666666667,1.64753703703704,1.27981453000362,80.8279166666667,89.8576851851852,72.2277497597227,2.28375099543473,105052.65678097,10.8024633147977,307.487607043559,0.30738113857138,0.234751885273029,51.1349859244671,75.7871327274912
"1137",2012-07-10,FALSE,73.1,1011.3,0,68.9,60.1,0.35,0.284662659712577,72.43,74.8,87.4,1016.6,869,78.6,100,2.56,2.17943020165321,93.69,94.2,77.6833333333333,1014.09675925926,201.726851851852,73.0736111111111,86.812962962963,1.41828703703704,1.08404319176724,78.1266666666667,80.6375,14.4966511627907,1.25668712316969,59891.176205857,2.83311434108527,162.59331955211,0.381320307924203,0.313262297213978,29.6636781395349,28.613238372093,76.1,1007.5,0,57.8,22.2,0.28,0.284662659712577,72.03,77.1,103.9,1016.5,916,78.5,91.8,2.76,2.41232525667155,97.66,104.6,88.8197530864198,1012.18672839506,283.858024691358,67.1891975308642,52.5476851851852,1.7383487654321,1.38527270283487,81.700462962963,92.0145061728395,63.7920357967447,3.59571230942431,102795.241017421,20.8864055374282,343.261602052207,0.361725708159215,0.271613454688114,46.5540316245921,62.0048278855878,74.7,1007.5,0,57.8,22.2,0.02,0.284662659712577,70.63,75.6,103.9,1016.5,951,78.5,91.8,4.09,3.48198028311001,97.66,104.6,87.7810185185185,1012.2962962963,291.421296296296,67.4043518518519,54.2961111111111,1.67149074074074,1.30257929429405,81.4471851851852,90.9074074074074,67.951177830982,2.78964335976384,109562.712984416,14.1419550938798,311.726324065493,0.355323725586105,0.256300624007067,54.13568419181,72.908582706896
"1138",2012-07-11,FALSE,72.6,1013.7,0,68.3,64.4,1.16,0.660417370533178,71.31,74.2,82.1,1020.6,620,73.5,99,2.54,2.16240340320279,82.52,85.4,75.7777777777778,1017.55416666667,142.476851851852,71.0726851851852,85.8865740740741,1.73916666666667,1.30456175604386,75.1005092592593,77.4481481481481,5.44685271317829,2.22491279069767,35026.7157407407,1.50171554694229,79.6744700689061,0.171984418604651,0.242652723954763,9.04459741386736,7.9465081826012,73.1,1007.5,0,57.8,22.2,0.28,0.284662659712577,72.03,74.8,103.9,1016.6,916,78.6,100,2.76,2.41232525667155,97.66,104.6,85.6578703703704,1012.29537037037,254.706790123457,68.7069444444444,61.7149691358025,1.70145061728395,1.35179171533667,80.6709413580247,88.8617283950617,70.3650384252104,3.74659368023356,89991.6542351213,23.6156394899536,516.43166120461,0.433181818268552,0.30267380911419,46.7772190506516,76.4369874253439,73.1,1007.5,0,57.8,22.2,0.02,0.284662659712577,71.05,74.8,103.9,1016.6,951,78.6,100,2.77,2.41232525667155,97.66,104.6,86.0244444444444,1012.64537037037,270.788888888889,68.5748148148148,60.5686111111111,1.59122222222222,1.23964408215088,81.007712962963,89.1765740740741,73.8348977448255,3.23202673943638,98618.8451034909,19.003239075962,470.074333565029,0.386777374111832,0.279094999192901,51.6091329481173,79.6926203188824
"1139",2012-07-12,FALSE,68.4,1018,0,64.1,56.5,1.31,0.882454245108987,66.72,69.3,81.6,1022.4,532,72.2,99.3,2.97,2.52847956988673,81.38,83.6,74.2601851851852,1020.11342592593,185.115740740741,67.3884259259259,80.6689814814815,1.8225462962963,1.34445005077732,73.3130092592593,75.6430555555555,21.3050120585702,0.965074720068903,39293.8981696813,3.25460960378984,214.169963608958,0.130306509474591,0.174401623369804,22.5297904371232,25.2759515503876,72.6,1008.1,0,61.8,31.8,0.28,0.284662659712577,71.31,74.2,98.3,1020.6,897,78.6,100,2.74,2.33267138770695,97.66,104.6,80.4865740740741,1014.15802469136,203.682098765432,70.9612654320988,75.7842592592593,1.59435185185185,1.22182262373073,78.5137962962963,83.5555555555556,43.75093229435,9.15094014158413,66246.9281489114,11.5036132339191,363.967479821398,0.371574540614803,0.290821403543545,39.6247036493217,66.4839567233385,72.6,1007.5,0,57.8,22.2,0.28,0.284662659712577,71.31,74.2,103.9,1020.6,916,78.6,100,2.76,2.41232525667155,97.66,104.6,83.9840740740741,1013.64222222222,239.155555555556,69.1427777777778,66.0685185185185,1.6745,1.30888461126314,79.665712962963,86.8258333333333,77.6971325987712,7.22694593759654,83903.8664195242,19.5186132221192,528.663085847664,0.343578619091752,0.287266388893521,42.7607950426492,85.9038083873957
"1140",2012-07-13,FALSE,70.7,1019.6,0,67.3,62.4,1.07,0.688883636504435,69.45,72.1,85,1024,677,73.5,98.3,2.38,2.02618901559947,85.46,90,76.1273148148148,1021.48796296296,198.782407407407,70.4606481481482,83.4902777777778,1.54592592592593,1.17234028630856,75.7479166666667,78.2856481481482,19.3462736864772,1.05976141257536,54228.7849913867,2.64081632213609,119.608230620155,0.0790958828596038,0.143862799809884,32.0186565697674,32.8563977174849,68.4,1011.3,0,64.1,56.5,0.35,0.284662659712577,66.72,69.3,87.4,1022.4,869,78.6,100,2.97,2.52847956988673,93.69,94.2,75.9070987654321,1017.25478395062,176.439814814815,70.5115740740741,84.4561728395062,1.66,1.24435166619614,75.5133950617284,77.9095679012346,15.6713869330433,7.56523210162765,45222.6640692083,8.07487356173793,159.001352872708,0.257584234930448,0.255821218314376,24.3028100940714,24.8186409258305,68.4,1007.5,0,57.8,22.2,0.28,0.284662659712577,66.72,69.3,103.9,1022.4,916,78.6,100,2.97,2.52847956988673,97.66,104.6,81.4023148148148,1014.91074074074,218.342592592593,68.9163888888889,70.3400925925926,1.73321296296296,1.34087739056624,78.0852685185185,83.9352777777778,74.9438037191501,13.8075397659012,70937.9974427625,16.5328636855113,482.635972187897,0.322193096402705,0.264931838565158,44.6981200390451,89.2184670219339
"1141",2012-07-14,FALSE,72.2,1019.2,0,71,59.9,0.42,0.392757515115882,71.17,73.6,87.5,1024.6,706,76.6,99,2.27,1.93254162412218,89.54,95.8,77.3310185185185,1022.03055555556,205.337962962963,73.5101851851852,88.9259259259259,1.20060185185185,0.881235593665634,78.3226851851852,80.7212962962963,21.5173124461671,1.4299457364341,61181.6480404823,2.17031438415159,121.990487510767,0.122456845391904,0.0910248843418337,40.3378392678725,48.2313583118002,68.4,1013.7,0,64.1,56.5,1.07,0.660417370533178,66.72,69.3,85,1024,677,73.5,99.3,2.97,2.52847956988673,85.46,90,75.3884259259259,1019.71851851852,175.458333333333,69.6405864197531,83.3486111111111,1.7025462962963,1.27378403104325,74.7204783950617,77.1256172839506,15.9763882448909,4.07341233041388,43293.2501931994,5.06065313316923,141.94580950541,0.140180368796153,0.191813373805368,22.1941350103517,23.1759733432557,68.4,1008.1,0,61.8,31.8,0.28,0.284662659712577,66.72,69.3,98.3,1024,897,78.6,100,2.97,2.52847956988673,97.66,104.6,78.3694444444444,1016.81509259259,198.988888888889,70.1465740740741,78.3024074074074,1.63030555555556,1.23645164165562,76.920462962963,80.9190740740741,41.4129857893111,16.6795773778876,58410.5596540006,10.0138529416813,295.070856108193,0.274131973277726,0.241088177548733,39.0344012683211,62.5842882984931
"1142",2012-07-15,FALSE,72.5,1017.2,0,68.8,54.7,0.81,0.636267174487729,71.11,73.9,88.8,1023.8,868,75.2,95.4,2.54,2.16240340320279,87.91,95.7,79.7490740740741,1021.07037037037,267.027777777778,71.8861111111111,78.2837962962963,1.82402777777778,1.39056474503708,78.7159259259259,83.2287037037037,28.3717200689061,2.44395521102498,88414.5666666667,1.15999224806202,172.702294358312,0.116173003875969,0.170074354463444,34.3310140223945,54.5273583118002,68.4,1018,0,64.1,56.5,0.42,0.392757515115882,66.72,69.3,87.5,1024.6,706,76.6,99.3,2.97,2.52847956988673,89.54,95.8,75.9061728395062,1021.21064814815,196.412037037037,70.4530864197531,84.3617283950617,1.52302469135802,1.13267531025051,75.794537037037,78.2166666666667,22.2573961493694,1.80005645715266,51479.7789584407,8.93594100024806,163.213988970939,0.175109229683058,0.172612454492419,35.7213537266014,39.652086553323,68.4,1011.3,0,64.1,56.5,0.35,0.284662659712577,66.72,69.3,87.5,1024.6,869,78.6,100,2.97,2.52847956988673,93.69,95.8,76.2359259259259,1019.05657407407,186.687962962963,71.1011111111111,85.1569444444444,1.54530555555556,1.15732617571252,76.1221574074074,78.5471296296296,17.8468082243504,9.93608278412796,50275.336277589,7.25323324065493,147.177152842138,0.226302594223046,0.220054009635463,30.210289039148,32.2434949970823
"1143",2012-07-16,FALSE,73.8,1011.6,0,69.1,48.8,1.27,0.928000270663,71.75,75.1,91,1020.9,853,73.8,90.1,2.71,2.30713119003133,89.05,97.3,81.4606481481482,1016.65740740741,268.356481481481,71.0324074074074,72.2009259259259,1.97583333333333,1.60223098560734,79.1087037037037,85.0152777777778,34.6663046942291,5.27352627045649,93061.1700043066,0.969084409991387,179.375999138674,0.0434402325581395,0.063064282304119,37.1179583118002,61.912742248062,70.7,1017.2,0,67.3,54.7,0.42,0.392757515115882,69.45,72.1,88.8,1024.6,868,76.6,99,2.54,2.16240340320279,89.54,95.8,77.7358024691358,1021.52962962963,223.716049382716,71.9523148148148,83.5666666666667,1.52351851851852,1.14804687500376,77.5955092592593,80.7452160493827,25.2787162020341,1.79423664777605,68678.2221840594,3.53875815730723,156.581360123648,0.170709393783273,0.178168471788663,37.18782292418,49.1441810969909,68.4,1013.7,0,64.1,54.7,0.42,0.392757515115882,66.72,69.3,88.8,1024.6,868,76.6,99.3,2.97,2.52847956988673,89.54,95.8,76.6490740740741,1020.4512962963,199.748148148148,70.8636111111111,83.4511111111111,1.6264537037037,1.21863048636649,76.2400092592593,79.0653703703704,22.4920287989565,4.1129176878454,57034.9578278928,6.20787758727217,155.186690145196,0.179200479782377,0.197575937876593,31.6688115847149,40.6510332269248
"1144",2012-07-17,FALSE,72.8,1010.3,0,64,37.8,0.72,0.643286735112414,71.15,74.2,94,1016,878,73.2,94.4,2.46,1.93236697437014,92.29,98.2,82.6217592592593,1013.30416666667,287.476851851852,70.7435185185185,70.3606481481481,1.54268518518519,1.17075721271299,80.3855092592593,86.0041666666667,50.9961289836348,1.51668023255815,103443.506438415,5.17177174849268,346.794211670973,0.147872756244617,0.101480839255572,48.027163460379,71.8591918604651,72.2,1011.6,0,68.8,48.8,0.42,0.392757515115882,71.11,73.6,91,1024.6,868,76.6,99,2.71,2.30713119003133,89.54,97.3,79.5135802469136,1019.91944444444,246.907407407407,72.1429012345679,79.803549382716,1.66682098765432,1.29134377477002,78.7157716049383,82.9884259259259,30.9724582593928,8.52227975270478,81501.4009960501,2.48653376457343,205.384052297403,0.206427590779858,0.199423466622946,37.2502157870132,57.8275165292804,68.4,1011.6,0,64.1,48.8,0.42,0.392757515115882,66.72,69.3,91,1024.6,868,76.6,99.3,2.97,2.52847956988673,89.54,97.3,77.7856481481482,1020.27194444444,224.924074074074,70.8555555555556,80.7139814814815,1.67378703703704,1.27816433227919,77.0416481481481,80.5787962962963,31.5038253441115,5.88934190608588,68250.0906154533,6.09863453815261,191.703650490852,0.17323708157416,0.186222776126515,38.0069231383654,55.6749624051763
"1145",2012-07-18,TRUE,75.1,1011.1,0,69.7,44.7,0.49,0.392757515115882,73.11,76.5,94.7,1016.2,890,76.8,91.6,3.18,2.7072609536161,89.26,101.2,83.6185185185185,1013.60648148148,287.953703703704,72.4203703703704,70.9921296296296,2.23722222222222,1.78818495995401,80.7103703703704,88.4796296296296,39.5402136089578,1.26972523686478,107800.788544358,1.29586218776917,228.023705211025,0.235257364341085,0.280734559546341,33.0193142807924,71.5453505598622,72.5,1010.3,0,64,37.8,0.72,0.636267174487729,71.11,73.9,94,1023.8,878,75.2,95.4,2.71,2.30713119003133,92.29,98.2,81.2771604938272,1017.01064814815,274.287037037037,71.2206790123457,73.6151234567901,1.7808487654321,1.38785098111914,79.4033796296296,84.7493827160494,39.2882565306161,13.1988818049116,94766.9159368023,2.66176646249547,243.717792565879,0.134430035825367,0.14227494907394,40.2110576485489,63.8936626786498,70.7,1010.3,0,64,37.8,0.42,0.392757515115882,69.45,72.1,94,1024.6,878,76.6,99,2.71,2.30713119003133,92.29,98.2,79.457962962963,1018.91009259259,245.396296296296,71.5265740740741,78.6523148148148,1.61781481481481,1.24342576466632,78.4561481481481,82.6510185185185,36.8146538633165,13.856848925617,81079.0105516081,3.62604941990183,235.333525683932,0.172612273366972,0.171914620747747,40.5400561411458,61.6745494713898
"1146",2012-07-19,TRUE,75.6,1011.3,0,69.1,45.9,0.6,0.471309018139059,73.07,76.9,93.6,1017.8,915,76.6,87.1,3.14,2.67320735671526,89.98,102,83.0314814814815,1014.70324074074,269.185185185185,72.4458333333333,71.65,2.32976851851852,1.9236916456661,80.2965740740741,87.9944444444444,27.020120585702,1.76105921619294,98376.3097329888,1.33542441860465,136.402046511628,0.184272039190353,0.144722659096423,27.5975993712317,53.986015503876,72.8,1010.3,0,64,37.8,0.49,0.392757515115882,71.15,74.2,94.7,1020.9,890,76.8,94.4,3.18,2.7072609536161,92.29,101.2,82.566975308642,1014.52268518519,281.262345679012,71.3987654320988,71.1845679012346,1.91858024691358,1.52039105275811,80.0681944444444,86.4996913580247,42.3839772358654,4.97563605529795,101205.046987998,3.00781918446009,251.204707386418,0.223913282576755,0.214956180682927,39.74502811051,70.3538793481787,72.2,1010.3,0,64,37.8,0.42,0.392757515115882,71.11,73.6,94.7,1024.6,890,76.8,99,3.18,2.7072609536161,92.29,101.2,80.9562037037037,1017.3337962963,263.230555555556,71.9185185185185,76.1526851851852,1.75607407407407,1.36659469939541,79.4486388888889,84.6898148148148,39.8362172707926,15.7122302457694,91362.9245520544,3.13676518037964,257.743347741393,0.260365110355954,0.242398803357345,39.3024773856966,68.2091269350908
"1147",2012-07-20,FALSE,74.8,1010,0,71,51.5,1.45,1.13899679383606,73.08,76.3,91.9,1015.2,804,76.7,92.3,4.02,3.42238648853355,88.89,99.3,82.0138888888889,1012.98981481481,252.680555555556,73.0625,75.4435185185185,2.50523148148148,2.05591411854524,80.0359259259259,87.0458333333333,24.6527364341085,1.31282601205856,84584.9625968992,1.28207558139535,134.844795004307,0.231918085701981,0.153314969589125,28.3666679758829,54.3049127906977,72.8,1010.3,0,64,37.8,0.49,0.392757515115882,71.15,74.2,94.7,1017.8,915,76.8,94.4,3.18,2.7072609536161,92.29,102,83.0905864197531,1013.8712962963,281.538580246914,71.8699074074074,71.0009259259259,2.03655864197531,1.62754460611103,80.4641512345679,87.4927469135802,39.2319514330147,1.87299244375752,102964.295263514,3.2284438863129,236.618020779667,0.312123069198771,0.282656746996943,36.1344249353617,66.7424048075639,72.5,1010.3,0,64,37.8,0.49,0.392757515115882,71.11,73.9,94.7,1023.8,915,76.8,95.4,3.18,2.7072609536161,92.29,102,82.0962962962963,1015.86833333333,276,71.7056481481481,72.6975,1.98190740740741,1.5750859097955,79.8434166666667,86.1444444444444,37.8630075858992,10.5978841519926,97947.2363299351,2.47356399100676,220.062820435588,0.225753355644801,0.224560245354886,36.4980241821131,66.2712758727217
"1148",2012-07-21,TRUE,73.3,1011.4,0,73,63.2,0.36,0.330208685266589,72.7,75,87,1018.5,661,77.6,99.7,2.69,2.11303543132345,92.82,94.4,77.9537037037037,1014.92638888889,190.152777777778,74.7083333333333,90.4300925925926,1.39865740740741,1.02026700979656,79.2456018518518,81.6226851851852,14.4769164513351,2.0339515503876,51500.1393410853,1.29090697674419,95.8668576658053,0.253900979758829,0.163408269331639,36.5532638221361,39.3821341515935,74.8,1010,0,69.1,44.7,0.49,0.392757515115882,73.07,76.3,94.7,1017.8,915,76.8,92.3,4.02,3.42238648853355,89.98,102,82.887962962963,1013.76651234568,269.939814814815,72.6429012345679,72.6952160493827,2.35740740740741,1.92259690805511,80.3476234567901,87.8399691358025,30.7504885797699,1.94628024405137,96829.0581959471,1.38869759764917,169.763732874425,0.228850455091877,0.204293246093778,29.646740247486,60.115231529185,72.8,1010,0,64,37.8,0.49,0.392757515115882,71.15,74.2,94.7,1020.9,915,76.8,94.4,4.02,3.42238648853355,92.29,102,82.5492592592593,1014.25222222222,273.130555555556,71.9409259259259,72.1294444444444,2.11814814814815,1.70815578449713,80.1074166666667,86.9078703703704,35.8150504239179,3.99971702193389,97268.6585650293,2.80451443380359,207.458798578931,0.280072378402499,0.242962875465332,34.9927526343837,64.1043587598256
"1149",2012-07-22,TRUE,72.8,1016.5,0,72,72.9,0.1,0.284662659712577,72.03,74.4,83.9,1023,603,75.4,100,1.9,1.69756221765776,90.97,91.2,76.8486111111111,1019.53009259259,190.791666666667,73.5268518518518,90.15,0.81412037037037,0.626311871879275,78.7556018518518,79.9449074074074,14.2201841085271,2.38006696813092,45297.1889534884,0.531740740740741,96.5669767441861,0.127695036606374,0.0758539792991935,43.7257717291128,32.899043712317,73.3,1010,0,69.1,45.9,0.36,0.330208685266589,72.7,75,93.6,1018.5,915,77.6,99.7,4.02,3.42238648853355,92.82,102,80.9996913580247,1014.20648148148,237.339506172839,73.4055555555556,79.174537037037,2.07788580246914,1.66662425800263,79.8593672839506,85.5543209876543,26.800803614021,2.44694401511248,79072.700631595,2.21217928902627,187.836800403572,0.458844518623466,0.365469831335022,30.9438328293453,56.9632270498216,72.8,1010,0,64,37.8,0.36,0.330208685266589,71.15,74.2,94.7,1018.5,915,77.6,99.7,4.02,3.42238648853355,92.82,102,81.8478703703704,1013.90601851852,257.489814814815,72.6761111111111,75.7752777777778,2.00271296296296,1.59176298933498,80.1347962962963,86.2293518518518,35.2902456921704,2.16716485600522,90116.1833994096,3.69553629904232,244.558266836577,0.408245737737274,0.34187724705502,34.8284943050836,64.0288967064841
"1150",2012-07-23,TRUE,73.2,1014.9,0,68.8,47.9,0.44,0.392757515115882,72.26,74.7,92.3,1023.3,890,75.7,96.7,2.78,2.36672498460778,90.28,100.7,80.9476851851852,1019.7462962963,294.175925925926,72.8930555555555,78.937037037037,1.83018518518519,1.37501992570716,79.8401388888889,85.0060185185185,45.9417620585702,3.68798621877691,113124.322394488,1.49209108527132,300.470156761413,0.128715314384152,0.215819687099098,40.4543334689923,84.1992659345392,72.8,1010,0,71,51.5,0.1,0.284662659712577,72.03,74.4,91.9,1023,804,77.6,100,4.02,3.42238648853355,92.82,99.3,78.9387345679012,1015.81543209877,211.208333333333,73.7658950617284,85.3412037037037,1.57266975308642,1.23416433340702,79.3457098765432,82.8711419753086,22.6677554286641,9.43908142042093,61135.2378284389,1.51248265975919,157.826537652413,0.696415581649398,0.494519520910924,36.3819321073521,51.2623034852214,72.8,1010,0,69.1,44.7,0.1,0.284662659712577,72.03,74.4,94.7,1023,915,77.6,100,4.02,3.42238648853355,92.82,102,80.6932407407407,1015.1512037037,238.152777777778,73.2327777777778,79.7331481481481,1.857,1.48287392116824,79.8088148148148,85.0175,31.51117762503,7.04667139498163,78866.3056456596,1.85801637318505,214.514840867744,0.623421204819277,0.476012973467711,34.2332477135894,62.6918250695088
"1151",2012-07-24,TRUE,73.5,1008.2,0,70.7,48.6,0.5,0.392757515115882,72.46,75,94.7,1018.6,929,76.8,96.4,3.72,3.32364813141414,89.51,103.6,81.2671296296296,1013.96712962963,262.425925925926,73.4050925925926,78.7532407407407,2.54435185185185,2.09879729427962,79.5165740740741,86.1365740740741,42.8600773040482,6.43133311800173,106497.02704565,2.40467161929371,208.911152239449,0.294720508182601,0.316684333201718,36.8762486735573,100.716935185185,72.8,1011.4,0,68.8,47.9,0.1,0.284662659712577,72.03,74.4,92.3,1023.3,890,77.6,100,2.78,2.36672498460778,92.82,100.7,78.5833333333333,1018.06759259259,225.04012345679,73.7094135802469,86.5057098765432,1.34765432098765,1.007199602461,79.2804475308642,82.1912037037037,27.8059659969088,7.6413283530826,72151.2224989028,1.66824200488484,192.493213096533,0.343211181712367,0.244882266582863,40.3170008813231,56.4365067405118,72.8,1010,0,68.8,45.9,0.1,0.284662659712577,72.03,74.4,93.6,1023.3,915,77.6,100,4.02,3.42238648853355,92.82,102,80.1590740740741,1016.37916666667,239.397222222222,73.3273148148148,81.3221296296296,1.77559259259259,1.40024091431887,79.6347685185185,84.3227777777778,30.8010667971029,9.76845342910101,80057.3295566883,1.77915126317235,211.254848101809,0.566761835718944,0.439911995475692,35.5219041168949,62.3306762434353
"1152",2012-07-25,TRUE,74.8,1008.5,0,66,49.2,0.14,0.446726899383621,71.77,76,87.4,1015.5,863,74.4,85.9,2.84,2.23086268585821,90.16,91.6,81.3587962962963,1012.25046296296,252.013888888889,70.0685185185185,69.6,1.86032407407407,1.50980696578251,79.2721296296296,84.6365740740741,16.9903408699397,2.22799978466839,82344.4416666667,3.86105081826012,117.094976744186,0.495349196813092,0.265150620417935,32.4814103273041,28.9188886735573,72.8,1008.2,0,68.8,47.9,0.1,0.284662659712577,72.03,74.4,94.7,1023.3,929,76.8,100,3.72,3.32364813141414,90.97,103.6,79.6878086419753,1017.74783950617,249.131172839506,73.275,82.6134259259259,1.7295524691358,1.36670969728869,79.3707716049383,83.6958333333333,38.2883055460148,11.3193152632282,89905.8575738928,1.54713292117465,229.807902928044,0.687935038973801,0.564121149601284,40.4343672553285,79.6395962132921,72.8,1008.2,0,68.8,47.9,0.1,0.284662659712577,72.03,74.4,94.7,1023.3,929,77.6,100,4.02,3.42238648853355,92.82,103.6,79.8062037037037,1016.23194444444,238.04537037037,73.5191666666667,82.7427777777778,1.81850925925926,1.43526204404157,79.4787685185185,83.9512037037037,32.4267918769093,11.2797478375039,81602.1564196959,1.80103174235403,206.276500154464,0.643754680173686,0.515784949299584,37.26151405202,69.4638725071225
